,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23,turn 24,turn 25,turn 26,turn 27,turn 28,turn 29,turn 30,turn 31,turn 32
game: 12,1.0,0.5,0.25,0.05555555555555555,0.16666666666666666,0.06666666666666667,0.1111111111111111,0.058823529411764705,0.034482758620689655,0.07142857142857142,0.08333333333333333,0.07692307692307693,0.07142857142857142,0.047619047619047616,0.09090909090909091,0.125,0.16666666666666666,0.05555555555555555,0.05,0.1,,,,,,,,,,,,,
game: 13,0.5,0.5,0.25,0.09090909090909091,0.08333333333333333,0.047619047619047616,0.125,0.07692307692307693,0.037037037037037035,0.058823529411764705,0.05555555555555555,0.07142857142857142,0.25,,,,,,,,,,,,,,,,,,,,
game: 14,1.0,0.25,0.1,0.038461538461538464,0.1,0.125,0.2,0.1,0.09090909090909091,0.05555555555555555,0.1,,,,,,,,,,,,,,,,,,,,,,
game: 15,0.5,0.3333333333333333,0.25,0.16666666666666666,0.058823529411764705,0.07692307692307693,0.05555555555555555,0.047619047619047616,0.1,0.034482758620689655,0.07692307692307693,0.047619047619047616,0.09090909090909091,0.029411764705882353,0.08333333333333333,0.14285714285714285,0.125,0.25,,,,,,,,,,,,,,,
game: 16,0.5,0.5,0.25,0.25,0.1,0.05263157894736842,0.06666666666666667,0.1111111111111111,0.047619047619047616,0.125,0.16666666666666666,0.125,0.022727272727272728,0.125,0.25,0.07142857142857142,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,,,,,
game: 17,0.25,0.125,0.25,0.2,0.2,0.07692307692307693,0.14285714285714285,0.0625,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,
game: 18,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.03125,0.125,0.05263157894736842,0.06666666666666667,0.07142857142857142,0.16666666666666666,0.14285714285714285,0.125,0.25,0.08333333333333333,0.008928571428571428,0.125,0.125,,,,,,,,,,,,,,
game: 19,0.5,0.5,0.0625,0.1111111111111111,0.05263157894736842,0.1,0.058823529411764705,0.07692307692307693,0.09090909090909091,0.125,0.25,0.125,0.25,0.25,0.25,0.25,0.1,0.125,0.16666666666666666,0.07692307692307693,0.25,,,,,,,,,,,,
game: 20,0.5,0.3333333333333333,0.5,0.3333333333333333,0.2,0.03125,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.16666666666666666,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.125,0.25,,,,,,,,,,
game: 21,0.2,0.3333333333333333,0.041666666666666664,0.07692307692307693,0.07692307692307693,0.08333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 22,0.5,0.5,0.25,0.2,0.09090909090909091,0.07692307692307693,0.125,0.041666666666666664,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
game: 23,0.2,0.16666666666666666,0.3333333333333333,0.25,0.14285714285714285,0.07692307692307693,0.08333333333333333,0.045454545454545456,0.045454545454545456,0.018518518518518517,0.06666666666666667,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,
game: 24,1.0,0.5,0.25,0.2,0.16666666666666666,0.125,0.1,0.041666666666666664,0.01818181818181818,0.015151515151515152,0.045454545454545456,0.08333333333333333,0.125,,,,,,,,,,,,,,,,,,,,
game: 25,0.5,0.05555555555555555,0.3333333333333333,0.06666666666666667,0.14285714285714285,0.02702702702702703,0.05555555555555555,0.02857142857142857,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,
game: 26,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.09090909090909091,0.058823529411764705,0.045454545454545456,0.05263157894736842,0.02702702702702703,0.006535947712418301,0.021739130434782608,0.03225806451612903,0.05263157894736842,,,,,,,,,,,,,,,,,,,,
game: 27,0.25,0.2,0.1,0.0625,0.07692307692307693,0.004739336492890996,0.009174311926605505,0.05263157894736842,0.125,0.25,0.25,0.25,0.125,0.14285714285714285,0.125,0.25,0.25,0.25,,,,,,,,,,,,,,,
game: 28,1.0,0.3333333333333333,0.25,0.14285714285714285,0.09090909090909091,0.05,0.07142857142857142,0.00558659217877095,,,,,,,,,,,,,,,,,,,,,,,,,
game: 29,0.5,0.3333333333333333,0.16666666666666666,0.25,0.25,0.1111111111111111,0.1,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,
game: 30,0.5,0.25,0.16666666666666666,0.16666666666666666,0.2,0.05263157894736842,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.125,0.25,0.25,,,,,,,,,,,,,,,,,,,
game: 31,0.2,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.08333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 32,0.5,0.3333333333333333,0.125,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.05263157894736842,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,
game: 33,0.1111111111111111,0.3333333333333333,0.5,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.06666666666666667,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
game: 34,1.0,0.14285714285714285,0.25,0.25,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 35,0.0625,0.3333333333333333,0.2,0.2,0.08333333333333333,0.027777777777777776,0.14285714285714285,0.1,0.1111111111111111,0.08333333333333333,0.05,,,,,,,,,,,,,,,,,,,,,,
game: 36,1.0,0.16666666666666666,0.25,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.07692307692307693,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,
game: 37,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.058823529411764705,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 38,1.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.1,0.038461538461538464,0.05,0.058823529411764705,0.09090909090909091,0.024390243902439025,0.125,0.1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.06666666666666667,0.06666666666666667,0.1,0.25,0.1,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
game: 39,0.5,0.14285714285714285,0.2,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.018867924528301886,0.02564102564102564,0.038461538461538464,0.02857142857142857,0.08333333333333333,0.09090909090909091,0.16666666666666666,0.25,0.1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,,,,,,,,
game: 40,1.0,0.1,0.125,0.1111111111111111,0.08333333333333333,0.07142857142857142,0.125,0.0625,0.038461538461538464,0.025,0.1111111111111111,0.06666666666666667,0.125,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,
game: 41,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,0.2,0.08333333333333333,0.08333333333333333,0.006369426751592357,0.08333333333333333,0.058823529411764705,0.09090909090909091,0.16666666666666666,0.05,0.25,0.25,0.25,0.05,0.025,0.034482758620689655,0.16666666666666666,0.25,0.5,,,,,,,,,
game: 42,1.0,0.3333333333333333,0.25,0.07692307692307693,0.043478260869565216,0.07692307692307693,0.125,0.1111111111111111,0.017543859649122806,0.1,0.25,0.25,0.1,,,,,,,,,,,,,,,,,,,,
game: 43,0.25,0.25,0.2,0.16666666666666666,0.2,0.16666666666666666,0.1,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,
game: 44,1.0,0.3333333333333333,0.038461538461538464,0.25,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.06666666666666667,0.045454545454545456,0.029411764705882353,0.058823529411764705,0.07692307692307693,0.1,0.047619047619047616,,,,,,,,,,,,,,,,,,,
game: 45,0.5,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.125,0.1,0.041666666666666664,0.021739130434782608,0.017857142857142856,0.038461538461538464,0.05263157894736842,0.1,,,,,,,,,,,,,,,,,,,,
game: 46,1.0,0.5,0.25,0.25,0.14285714285714285,0.1,0.09090909090909091,0.038461538461538464,0.014492753623188406,,,,,,,,,,,,,,,,,,,,,,,,
game: 47,0.1,0.5,0.2,0.08333333333333333,0.14285714285714285,0.125,0.06666666666666667,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,
game: 48,1.0,0.25,0.1111111111111111,0.041666666666666664,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.02857142857142857,0.03571428571428571,0.01639344262295082,,,,,,,,,,,,,,,,,,,,,,,
game: 49,0.2,0.5,0.25,0.14285714285714285,0.125,0.125,0.1111111111111111,0.05263157894736842,0.2,0.16666666666666666,0.14285714285714285,0.125,,,,,,,,,,,,,,,,,,,,,
game: 50,1.0,0.3333333333333333,0.5,0.14285714285714285,0.14285714285714285,0.07692307692307693,0.038461538461538464,0.05,0.021739130434782608,0.058823529411764705,0.08333333333333333,0.03125,0.008,0.1,0.25,0.5,0.125,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,,,,,,,
game: 51,0.5,0.5,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 52,1.0,0.14285714285714285,0.1,0.16666666666666666,0.021739130434782608,0.05555555555555555,0.047619047619047616,0.04,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,
game: 53,0.25,0.1,0.125,0.14285714285714285,0.1111111111111111,0.07692307692307693,0.1111111111111111,0.020833333333333332,0.09090909090909091,0.1,0.25,0.25,,,,,,,,,,,,,,,,,,,,,
game: 54,0.5,0.5,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.25,0.3333333333333333,0.09090909090909091,0.05,0.07142857142857142,0.125,0.25,0.25,,,,,,,,,,,,,,,,,,,
game: 55,0.2,0.25,0.2,0.06666666666666667,0.1111111111111111,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 56,1.0,0.5,0.25,0.16666666666666666,0.045454545454545456,0.016666666666666666,0.06666666666666667,0.02631578947368421,0.06666666666666667,0.125,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.125,0.14285714285714285,0.125,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.06666666666666667,0.1,,,,,,,,
game: 57,0.5,0.5,0.14285714285714285,0.1,0.07692307692307693,0.125,0.045454545454545456,0.09090909090909091,0.05555555555555555,0.09090909090909091,0.07142857142857142,0.09090909090909091,0.125,0.14285714285714285,,,,,,,,,,,,,,,,,,,
game: 58,0.5,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.06666666666666667,0.125,0.125,0.06666666666666667,0.07142857142857142,0.1,0.08333333333333333,0.14285714285714285,0.125,0.14285714285714285,0.125,0.25,,,,,,,,,,,,,,,,,
game: 59,0.5,0.2,0.08333333333333333,0.02702702702702703,0.02631578947368421,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 60,1.0,0.3333333333333333,0.047619047619047616,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.125,0.07142857142857142,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,
game: 61,0.2,0.16666666666666666,0.3333333333333333,0.25,0.025,0.125,0.25,0.1,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,
game: 62,0.5,0.5,0.3333333333333333,0.2,0.1111111111111111,0.0625,0.09090909090909091,0.07142857142857142,0.016129032258064516,0.045454545454545456,0.07142857142857142,0.09090909090909091,0.05,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,
game: 63,0.2,0.25,0.3333333333333333,0.16666666666666666,0.047619047619047616,0.1111111111111111,0.0625,0.05263157894736842,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,
game: 64,1.0,0.3333333333333333,0.5,0.2,0.2,0.0625,0.09090909090909091,0.03225806451612903,0.04,,,,,,,,,,,,,,,,,,,,,,,,
game: 65,0.25,0.16666666666666666,0.125,0.1,0.09090909090909091,0.05,0.1,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,
game: 66,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.125,0.25,0.25,0.25,0.125,0.25,0.25,0.25,0.16666666666666666,0.14285714285714285,0.125,0.25,,,,,,,,,,,,,,,,
game: 67,0.5,0.25,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.25,0.08333333333333333,0.023255813953488372,0.09090909090909091,0.07142857142857142,0.125,0.16666666666666666,0.125,0.25,0.1,0.05555555555555555,,,,,,,,,,,,,,,,,
game: 68,1.0,0.3333333333333333,0.25,0.3333333333333333,0.1,0.2,0.125,0.1,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,
game: 69,0.25,0.16666666666666666,0.25,0.1111111111111111,0.05263157894736842,0.1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 70,0.5,0.25,0.3333333333333333,0.25,0.1,0.09090909090909091,0.14285714285714285,0.125,0.08333333333333333,0.0625,0.006172839506172839,0.007246376811594203,0.05263157894736842,0.125,0.1111111111111111,,,,,,,,,,,,,,,,,,
game: 71,0.25,0.25,0.25,0.03571428571428571,0.1111111111111111,0.03225806451612903,0.07692307692307693,0.0625,0.05,0.05,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,
game: 72,1.0,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.05,0.03571428571428571,0.0625,0.09090909090909091,0.07142857142857142,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.1,0.25,0.25,0.25,,,,,,,,,
game: 73,0.2,0.25,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.09090909090909091,0.1,0.058823529411764705,0.045454545454545456,0.0625,,,,,,,,,,,,,,,,,,,,,,,
game: 74,0.5,0.5,0.3333333333333333,0.125,0.2,0.09090909090909091,0.05263157894736842,0.019230769230769232,0.043478260869565216,0.09090909090909091,0.25,0.05,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,
game: 75,0.25,0.2,0.16666666666666666,0.07142857142857142,0.05,0.0625,0.058823529411764705,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.125,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,
game: 76,1.0,0.3333333333333333,0.1,0.25,0.3333333333333333,0.25,0.25,0.2,0.045454545454545456,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,
game: 77,0.25,0.25,0.2,0.07692307692307693,0.1,0.1111111111111111,0.08333333333333333,0.05555555555555555,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,
game: 78,1.0,0.14285714285714285,0.2,0.2,0.16666666666666666,0.1,0.16666666666666666,0.2,0.25,0.14285714285714285,0.03571428571428571,0.25,0.25,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,,,,,,,,,,,
game: 79,0.2,0.3333333333333333,0.3333333333333333,0.25,0.14285714285714285,0.125,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.047619047619047616,0.013333333333333334,0.037037037037037035,0.03571428571428571,0.25,0.07142857142857142,0.16666666666666666,,,,,,,,,,,,,,,,,
game: 80,1.0,0.3333333333333333,0.25,0.25,0.1,0.0625,0.05555555555555555,0.034482758620689655,0.012195121951219513,0.02040816326530612,0.02564102564102564,0.1111111111111111,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
game: 81,0.5,0.3333333333333333,0.25,0.09090909090909091,0.16666666666666666,0.08333333333333333,0.1,0.016666666666666666,0.09090909090909091,0.041666666666666664,0.05555555555555555,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,
game: 82,0.25,0.14285714285714285,0.25,0.16666666666666666,0.1111111111111111,0.05263157894736842,0.058823529411764705,0.045454545454545456,0.02564102564102564,0.022727272727272728,0.125,0.25,0.125,0.14285714285714285,0.1,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,
game: 83,0.25,0.5,0.3333333333333333,0.25,0.16666666666666666,0.047619047619047616,0.08333333333333333,0.09090909090909091,0.0625,0.07142857142857142,0.1111111111111111,0.045454545454545456,0.00909090909090909,,,,,,,,,,,,,,,,,,,,
game: 84,1.0,0.5,0.2,0.16666666666666666,0.07692307692307693,0.125,0.09090909090909091,0.07692307692307693,0.2,0.019230769230769232,0.09090909090909091,0.020833333333333332,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.047619047619047616,0.08333333333333333,0.002631578947368421,0.07142857142857142,0.08333333333333333,0.1,,,,,,,,,,,,
game: 85,0.25,0.5,0.25,0.25,0.16666666666666666,0.1111111111111111,0.09090909090909091,0.07692307692307693,0.1111111111111111,0.07692307692307693,0.08333333333333333,0.1111111111111111,0.011494252873563218,,,,,,,,,,,,,,,,,,,,
game: 86,0.25,0.5,0.3333333333333333,0.2,0.25,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,0.1,0.25,,,,,,,,,,,,,,,,,,,
game: 87,0.25,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.038461538461538464,0.0625,0.07142857142857142,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,
game: 88,1.0,0.3333333333333333,0.3333333333333333,0.125,0.125,0.125,0.125,0.0196078431372549,0.2,0.125,0.1111111111111111,0.1111111111111111,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.125,,,,,,,,,,,,,,,,,
game: 89,0.5,0.25,0.09090909090909091,0.08333333333333333,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.1111111111111111,0.05,,,,,,,,,,,,,,,,,,,,,,,,
game: 90,0.5,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.2,0.05,0.09090909090909091,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
game: 91,0.5,0.3333333333333333,0.1,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.029411764705882353,0.021739130434782608,0.05263157894736842,0.07142857142857142,0.05,0.09090909090909091,0.07692307692307693,0.05555555555555555,0.125,0.5,0.14285714285714285,,,,,,,,,,,,,,,,
game: 92,0.5,0.5,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.1,0.125,0.07142857142857142,0.125,0.125,0.25,0.25,0.25,0.25,0.5,0.125,0.25,0.25,0.25,0.25,0.08333333333333333,0.05555555555555555,0.25,0.25,0.25,,,,,,,,
game: 93,0.2,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.038461538461538464,0.05555555555555555,0.058823529411764705,0.07142857142857142,0.043478260869565216,0.045454545454545456,0.05,0.08333333333333333,0.1,0.5,0.25,0.14285714285714285,0.05,,,,,,,,,,,,,,,,
game: 94,1.0,0.5,0.25,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.05263157894736842,0.058823529411764705,0.025,0.07142857142857142,0.1,0.07142857142857142,0.16666666666666666,0.05555555555555555,0.07142857142857142,0.012345679012345678,0.023809523809523808,0.125,0.125,0.25,0.5,0.5,0.5,0.5,,,,,,,,,
game: 95,0.5,0.038461538461538464,0.25,0.14285714285714285,0.25,0.1,0.05555555555555555,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,
game: 96,0.5,0.3333333333333333,0.25,0.2,0.125,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 97,0.5,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.05263157894736842,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
game: 98,0.5,0.3333333333333333,0.25,0.25,0.2,0.08333333333333333,0.14285714285714285,0.0625,0.1,0.1,0.1,0.25,0.25,,,,,,,,,,,,,,,,,,,,
game: 99,0.0625,0.3333333333333333,0.3333333333333333,0.2,0.25,0.1111111111111111,0.14285714285714285,0.09090909090909091,0.08333333333333333,0.022727272727272728,0.07692307692307693,0.05555555555555555,0.07142857142857142,0.14285714285714285,0.1,,,,,,,,,,,,,,,,,,
