,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23,turn 24,turn 25,turn 26,turn 27,turn 28,turn 29,turn 30,turn 31,turn 32
Iterations: 1,2.93,4.53,7.43,11.23,17.4,26.94,29.59375,44.87640449438202,47.60493827160494,68.49253731343283,40.983333333333334,51.96491228070175,41.61538461538461,14.452380952380953,13.777777777777779,17.625,48.925925925925924,68.23809523809524,18.473684210526315,16.833333333333332,14.3125,10.25,5.416666666666667,7.363636363636363,6.142857142857143,2.75,2.0,2.0,2.0,2.0,2.0,2.0,2.0
