,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23,turn 24,turn 25,turn 26,turn 27,turn 28,turn 29,turn 30,turn 31,turn 32
Iterations: 1,2.72,3.99,5.87,8.22,10.68,15.28,14.010416666666666,20.876404494382022,19.839506172839506,25.52238805970149,16.85,15.035087719298245,14.942307692307692,7.785714285714286,7.638888888888889,8.9375,11.222222222222221,23.904761904761905,8.105263157894736,8.444444444444445,7.875,6.333333333333333,4.0,5.0,4.571428571428571,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0
