,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23,turn 24,turn 25,turn 26,turn 27,turn 28,turn 29,turn 30,turn 31,turn 32
Iterations: 1,3.3749999999999996,3.9128673957621323,10.047124539355472,17.15958089648766,23.525272939023107,29.73473288581905,32.65243469466401,40.660027742960196,43.60972939495748,47.37410417267318,40.58430130733337,42.316881325318285,36.982996425463845,30.126594959871692,31.594341437018777,30.441292039084985,30.560124426162027,27.212782970942076,35.58029689608637,29.072579841140225,31.23985033814812,27.58928571428571,19.166666666666668,18.70689655172414,19.64285714285714,4.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
