,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23,turn 24,turn 25,turn 26,turn 27,turn 28,turn 29,turn 30,turn 31,turn 32
Iterations: 1,0.5708611111111113,0.3192774725274724,0.22895838883338876,0.15907278719778706,0.13158978497758944,0.09860273988159442,0.10356187911427016,0.07400512948897907,0.07982741760371438,0.07447489400015474,0.10334682930711626,0.11627686922660957,0.1440292923179632,0.1816054199457561,0.17588283629950294,0.1970623897707231,0.1895282186948854,0.1962231968810916,0.17700501253132836,0.20670055253388586,0.19590517241379313,0.21435185185185182,0.28125,0.2878787878787879,0.2642857142857143,0.4375,0.5,0.5,0.5,0.5,0.5,0.5,0.5
