,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23
game: 10,1.0,0.25,0.2,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1,0.1,0.1,0.1,,,,,,,,,,,,,
game: 11,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.125,0.125,0.125,0.125,,,,,,,,,,,,,,,,
game: 12,1.0,0.25,0.25,0.14285714285714285,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,
game: 13,0.3333333333333333,0.25,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,
game: 14,0.5,0.5,0.3333333333333333,0.25,0.25,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.125,0.125,0.125
game: 15,0.5,0.25,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1,,,,,,,,,,,,,,,,,,
game: 16,1.0,0.2,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,,
game: 17,0.25,0.25,0.2,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.125,0.125,,,,,,,,,,,,,,,
game: 18,1.0,0.3333333333333333,0.25,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,
game: 19,0.5,0.2,0.2,0.2,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,
game: 20,1.0,0.3333333333333333,0.2,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,
