,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13
Iterations: 1,2.0,3.0,2.3,6.8,5.6,5.0,5.5,12.0,8.5,9.333333333333334,4.0,3.0,3.0,3.0
