,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13
Iterations: 1,0.33333333333333337,0.25,0.30833333333333335,0.14727272727272728,0.20083333333333334,0.16666666666666669,0.18055555555555555,0.07738095238095238,0.11309523809523811,0.1062271062271062,0.19999999999999998,0.25,0.25,0.25
