,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15
Iterations: 300,163.75,92.25,67.5,60.32738095238096,48.34404761904763,45.813095238095244,45.26851851851852,43.993650793650794,46.42448979591836,54.67738095238094,49.60204081632653,55.00595238095238,69.13333333333334,70.16666666666667,78.06666666666666,75.83333333333334
