,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15
Iterations: 1,1.4,2.4,3.4,6.8,8.2,11.9,18.9,12.666666666666666,17.714285714285715,7.75,7.666666666666667,8.666666666666666,12.0,5.0,13.0,6.0
