,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13
Iterations: 1,0.0,0.0,0.0,16.282051282051277,19.333333333333332,25.0,27.857142857142854,47.72727272727273,29.70588235294117,37.48792270531401,16.66666666666666,19.999999999999996,19.999999999999996,19.999999999999996
