,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15
Iterations: 1,2.6,3.4,4.8,10.8,11.3,17.9,41.1,25.333333333333332,37.57142857142857,12.25,14.0,18.666666666666668,21.0,8.0,27.0,10.0
