,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17
Iterations: 1,2.93,3.33,4.51,7.58,9.96,13.46,16.8659793814433,16.629213483146067,20.19736842105263,18.859375,15.208333333333334,12.846153846153847,10.612903225806452,10.285714285714286,9.882352941176471,4.8,7.0,4.0
