,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15
Iterations: 1,0.5700000000000001,0.32000000000000006,0.24166666666666664,0.16444444444444445,0.12273809523809524,0.08316239316239316,0.07885008548874096,0.08250407000407001,0.06653253088675083,0.11626984126984126,0.1228956228956229,0.1164021164021164,0.07692307692307693,0.16666666666666666,0.07142857142857142,0.14285714285714285
