,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13
Iterations: 300,1.5,3.9,4.8,5.2,6.0,5.4,6.1,6.222222222222222,6.0,5.666666666666667,4.6,4.666666666666667,4.0,4.0
