,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14
game: 0,5.0,2.0,2.0,1.4285714285714286,1.4285714285714286,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.4285714285714286,1.6666666666666667,2.0,1.6666666666666667,2.0,2.5,3.3333333333333335
