,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23
Iterations: 20,3.0,7.1,13.1,29.2,39.3,37.1,17.9,12.1,5.8,9.4,8.777777777777779,5.444444444444445,14.0,24.444444444444443,8.142857142857142,10.0,8.666666666666666,5.0,8.666666666666666,90.0,8.0,5.0,2.0,2.0
