,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23
Iterations: 20,6.666666666666666,2.8888888888888884,2.546666666666666,1.2155768208399789,1.244652391849188,1.3204396910279264,2.2333333333333334,4.2625,4.666666666666666,3.8,4.382716049382716,4.814814814814814,2.8703703703703702,2.216666666666667,3.0714285714285716,3.611111111111111,4.166666666666667,5.0,3.9166666666666665,0.7142857142857143,3.3333333333333335,5.0,7.0,1.0
