,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13
Iterations: 300,225.0,80.5,64.0,60.5,51.035714285714285,56.78571428571429,51.22619047619047,50.25529100529101,51.82936507936507,57.694444444444436,69.63333333333334,64.26666666666667,70.0,70.5
