,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17
game: 47,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1,0.05263157894736842,0.05,,,,,,,,,,
game: 48,1.0,0.3333333333333333,0.5,0.16666666666666666,0.1,0.1111111111111111,0.1,0.06666666666666667,0.02564102564102564,0.08333333333333333,,,,,,,,
game: 49,0.25,0.3333333333333333,0.3333333333333333,0.25,0.14285714285714285,0.125,0.09090909090909091,0.06666666666666667,0.05263157894736842,0.058823529411764705,0.08333333333333333,0.125,0.25,,,,,
game: 50,1.0,0.25,0.1,0.125,0.07142857142857142,0.16666666666666666,0.125,0.058823529411764705,0.125,0.08333333333333333,0.14285714285714285,0.125,0.25,0.25,0.25,0.25,,
game: 51,0.5,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.06666666666666667,0.0625,0.07692307692307693,0.058823529411764705,0.08333333333333333,0.16666666666666666,0.125,0.25,,,,
game: 52,0.5,0.3333333333333333,0.25,0.25,0.125,0.07692307692307693,0.041666666666666664,0.07692307692307693,,,,,,,,,,
game: 53,0.25,0.3333333333333333,0.3333333333333333,0.2,0.125,0.07692307692307693,0.07142857142857142,,,,,,,,,,,
game: 54,1.0,0.5,0.25,0.14285714285714285,0.058823529411764705,0.045454545454545456,0.125,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.1111111111111111,,,,,,,
game: 55,0.16666666666666666,0.25,0.25,0.1,0.07692307692307693,0.09090909090909091,0.14285714285714285,0.25,0.25,0.25,0.25,0.25,,,,,,
game: 56,0.5,0.5,0.3333333333333333,0.25,0.2,0.125,0.0625,0.058823529411764705,0.125,,,,,,,,,
game: 57,0.25,0.3333333333333333,0.125,0.25,0.125,0.14285714285714285,0.09090909090909091,0.07692307692307693,,,,,,,,,,
game: 58,0.5,0.3333333333333333,0.125,0.2,0.1,0.06666666666666667,0.1111111111111111,0.07692307692307693,,,,,,,,,,
game: 59,0.16666666666666666,0.2,0.07692307692307693,0.045454545454545456,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.125,0.1,0.0625,0.14285714285714285,,,,,,,
game: 60,0.5,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.1,0.045454545454545456,0.06666666666666667,0.125,0.125,0.25,,,,,,
game: 61,0.5,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.1,0.05,0.05,0.125,0.058823529411764705,0.07142857142857142,,,,,,,
game: 62,1.0,0.3333333333333333,0.25,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.125,0.05555555555555555,0.125,0.07142857142857142,0.125,0.25,,,,,,
game: 63,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.09090909090909091,0.125,0.2,0.09090909090909091,0.14285714285714285,0.16666666666666666,,,,,,,,
game: 64,0.5,0.25,0.2,0.16666666666666666,0.16666666666666666,0.09090909090909091,0.0625,0.08333333333333333,0.07142857142857142,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.16666666666666666,,,,,
game: 65,0.5,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.07142857142857142,0.1111111111111111,0.05,0.09090909090909091,0.07692307692307693,,,,,,,,,
game: 66,0.3333333333333333,0.25,0.3333333333333333,0.25,0.16666666666666666,0.125,0.09090909090909091,0.1111111111111111,0.07692307692307693,,,,,,,,,
game: 67,0.25,0.3333333333333333,0.25,0.14285714285714285,0.1111111111111111,0.0625,,,,,,,,,,,,
game: 68,0.5,0.3333333333333333,0.2,0.1,0.07142857142857142,0.125,0.125,0.09090909090909091,0.14285714285714285,0.08333333333333333,0.2,0.14285714285714285,,,,,,
game: 69,0.5,0.3333333333333333,0.2,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,
game: 70,1.0,0.3333333333333333,0.25,0.25,0.1111111111111111,0.05555555555555555,0.09090909090909091,0.06666666666666667,0.043478260869565216,0.037037037037037035,0.07142857142857142,0.25,,,,,,
game: 71,0.16666666666666666,0.25,0.3333333333333333,0.1111111111111111,0.1,0.05555555555555555,,,,,,,,,,,,
game: 72,1.0,0.25,0.2,0.16666666666666666,0.07142857142857142,0.09090909090909091,0.05555555555555555,0.08333333333333333,,,,,,,,,,
game: 73,0.5,0.5,0.25,0.16666666666666666,0.1111111111111111,0.06666666666666667,0.05263157894736842,0.08333333333333333,0.05263157894736842,0.058823529411764705,0.09090909090909091,,,,,,,
game: 74,0.5,0.3333333333333333,0.25,0.1,0.1111111111111111,0.1111111111111111,0.06666666666666667,0.1111111111111111,,,,,,,,,,
game: 75,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.1111111111111111,0.14285714285714285,0.08333333333333333,,,,,,,,,,
game: 76,0.5,0.5,0.25,0.25,0.125,0.09090909090909091,0.0625,0.02631578947368421,,,,,,,,,,
game: 77,0.5,0.5,0.2,0.2,0.14285714285714285,0.05263157894736842,0.05263157894736842,0.1,0.05555555555555555,,,,,,,,,
game: 78,1.0,0.5,0.16666666666666666,0.08333333333333333,0.09090909090909091,0.07142857142857142,0.1,0.07692307692307693,0.0625,0.07142857142857142,0.09090909090909091,0.14285714285714285,0.16666666666666666,0.1,0.25,0.25,0.25,
game: 79,0.25,0.3333333333333333,0.125,0.16666666666666666,0.14285714285714285,0.09090909090909091,0.1,,,,,,,,,,,
game: 80,1.0,0.25,0.14285714285714285,0.1,0.05555555555555555,0.08333333333333333,0.058823529411764705,,,,,,,,,,,
game: 81,0.5,0.25,0.16666666666666666,0.07692307692307693,0.1111111111111111,0.09090909090909091,0.1,0.1,,,,,,,,,,
game: 82,0.3333333333333333,0.25,0.16666666666666666,0.2,0.2,0.125,0.1111111111111111,0.07692307692307693,,,,,,,,,,
game: 83,0.25,0.3333333333333333,0.2,0.1,0.16666666666666666,0.125,,,,,,,,,,,,
game: 84,1.0,0.25,0.1111111111111111,0.1,0.16666666666666666,0.1,0.14285714285714285,0.1,0.07142857142857142,0.1,0.25,0.25,0.25,,,,,
game: 85,0.16666666666666666,0.25,0.2,0.14285714285714285,0.07692307692307693,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.16666666666666666,,,,,,,,,
game: 86,0.5,0.25,0.25,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.16666666666666666,,,,,,,,,
game: 87,0.5,0.3333333333333333,0.2,0.09090909090909091,0.045454545454545456,,,,,,,,,,,,,
game: 88,1.0,0.25,0.2,0.16666666666666666,0.125,0.06666666666666667,0.06666666666666667,0.1,0.16666666666666666,0.125,0.25,0.25,,,,,,
game: 89,0.25,0.25,0.2,0.125,0.08333333333333333,0.14285714285714285,0.1111111111111111,0.07692307692307693,0.058823529411764705,0.07692307692307693,,,,,,,,
game: 90,0.5,0.5,0.3333333333333333,0.25,0.14285714285714285,0.14285714285714285,0.07692307692307693,0.1,0.05,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.125,,,,,
game: 91,0.16666666666666666,0.25,0.25,0.125,0.1,0.058823529411764705,0.06666666666666667,0.1,,,,,,,,,,
game: 92,1.0,0.2,0.125,0.14285714285714285,0.1,0.16666666666666666,0.125,0.1111111111111111,0.08333333333333333,0.125,,,,,,,,
game: 93,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.1,0.05555555555555555,,,,,,,,,,
game: 94,0.5,0.5,0.2,0.25,0.16666666666666666,0.14285714285714285,0.125,0.06666666666666667,0.05555555555555555,0.1111111111111111,0.08333333333333333,,,,,,,
game: 95,0.5,0.25,0.2,0.2,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,
game: 96,1.0,0.25,0.125,0.2,0.14285714285714285,0.1111111111111111,0.05263157894736842,0.0625,0.16666666666666666,0.07692307692307693,0.125,0.25,0.25,,,,,
game: 97,0.5,0.3333333333333333,0.2,0.2,0.16666666666666666,0.125,0.08333333333333333,,,,,,,,,,,
game: 98,0.5,0.3333333333333333,0.16666666666666666,0.2,0.1111111111111111,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.1,,,,,,
game: 99,0.16666666666666666,0.2,0.2,0.25,0.16666666666666666,0.14285714285714285,0.08333333333333333,,,,,,,,,,,
