,game 1,game 2,game 4
Iterations: 1,0.6564266681671143,0.24152016639709473,0.795922040939331
Iterations: 2,0.5467977523803711,0.8603386878967285,0.44008660316467285
Iterations: 4,0.9648427963256836,2.878396511077881,1.8400452136993408
