,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13
Iterations: 500,1.0,3.0,4.0,9.0,7.0,15.0,17.0,18.0,20.0,22.0,10.0,4.0,4.0,8.0
