,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16
Iterations: 100,2.0,3.5,4.7,5.3,6.2,6.625,6.0,5.25,4.333333333333333,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
