,game 0,game 1,game 2,game 3,game 4,game 5,game 6,game 7,game 8,game 9,game 10,game 11,game 12,game 13,game 14,game 15,game 16,game 17,game 18,game 19,game 20,game 21,game 22,game 23,game 24,game 25,game 26,game 27,game 28,game 29,game 30,game 31,game 32,game 33,game 34,game 35,game 36,game 37,game 38,game 39,game 40,game 41,game 42,game 43,game 44,game 45,game 46,game 47,game 48,game 49,game 50,game 51,game 52,game 53,game 54,game 55,game 56,game 57,game 58,game 59,game 60,game 61,game 62,game 63,game 64,game 65,game 66,game 67,game 68,game 69,game 70,game 71,game 72,game 73,game 74,game 75,game 76,game 77,game 78,game 79,game 80,game 81,game 82,game 83,game 84,game 85,game 86,game 87,game 88,game 89,game 90,game 91,game 92,game 93,game 94,game 95,game 96,game 97,game 98,game 99
Iterations: 1,0.5058548450469971,0.4685938358306885,0.5294046401977539,0.4374244213104248,0.628699779510498,0.36280131340026855,0.5077612400054932,0.3007669448852539,0.39403820037841797,0.3489084243774414,0.6934068202972412,0.5477945804595947,0.46544599533081055,0.39498114585876465,0.6529147624969482,0.6429305076599121,0.6403019428253174,0.5439825057983398,0.5949854850769043,0.3615701198577881,0.45108938217163086,0.46821117401123047,0.719433069229126,0.35904788970947266,1.0038912296295166,0.4941446781158447,0.376680850982666,0.39457035064697266,0.4797556400299072,0.34377431869506836,0.5949368476867676,0.4394083023071289,0.5582842826843262,0.4284088611602783,0.3076775074005127,0.8317656517028809,0.7818741798400879,0.2649233341217041,0.5936105251312256,0.3099215030670166,0.6729252338409424,0.7196359634399414,0.5744326114654541,0.21938776969909668,1.2666594982147217,0.9372918605804443,0.4390096664428711,0.39043092727661133,0.6204156875610352,0.7719926834106445,0.8114621639251709,0.9204118251800537,0.4363086223602295,0.3588895797729492,0.7815194129943848,0.6889686584472656,0.3897583484649658,0.43672776222229004,0.5152971744537354,0.5488510131835938,0.6096878051757812,0.5468237400054932,0.7334709167480469,0.6230819225311279,0.9087588787078857,0.5612020492553711,0.42074060440063477,0.3453187942504883,0.6262423992156982,0.24067473411560059,0.601299524307251,0.31226229667663574,0.4388549327850342,0.704031229019165,0.3602161407470703,0.3740348815917969,0.6215181350708008,0.4862527847290039,1.0015685558319092,0.3571310043334961,0.31860804557800293,0.41609621047973633,0.4526190757751465,0.2895622253417969,0.6943619251251221,0.5789804458618164,0.6272261142730713,0.28269481658935547,0.6310336589813232,0.5224556922912598,0.7345685958862305,0.4687972068786621,0.6395893096923828,0.578282356262207,0.6727426052093506,0.31114721298217773,1.0159833431243896,0.4094576835632324,0.7186405658721924,0.4550478458404541
