,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11
Iterations: 50,50.0,16.666666666666668,25.0,12.5,4.545454545454546,5.555555555555555,1.6129032258064515,1.1904761904761905,1.6666666666666667,1.7241379310344827,5.0,2.0625
