,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17
game: 0,0.0,0.0,12.5,16.666666666666664,9.999999999999998,19.999999999999996,42.42424242424242,30.000000000000004,,,,,,,,,,
game: 1,0.0,0.0,12.5,25.0,25.0,12.5,35.0,57.89473684210527,,,,,,,,,,
game: 2,0.0,0.0,0.0,23.076923076923073,27.27272727272727,44.99999999999999,22.22222222222222,27.27272727272727,25.0,22.22222222222222,,,,,,,,
game: 3,19.999999999999996,0.0,0.0,0.0,23.076923076923073,29.411764705882348,48.97959183673469,27.27272727272727,,,,,,,,,,
game: 4,0.0,0.0,0.0,0.0,0.0,25.0,27.27272727272727,25.0,36.36363636363637,33.333333333333336,50.0,19.999999999999996,19.999999999999996,19.999999999999996,,,,
game: 5,19.999999999999996,0.0,0.0,0.0,0.0,19.999999999999996,28.57142857142857,,,,,,,,,,,
game: 6,0.0,0.0,19.999999999999996,19.999999999999996,0.0,0.0,19.999999999999996,31.25,33.333333333333336,63.41463414634146,,,,,,,,
game: 7,19.999999999999996,0.0,0.0,14.28571428571429,12.5,23.076923076923073,,,,,,,,,,,,
game: 8,0.0,0.0,0.0,0.0,23.076923076923073,43.99999999999999,25.0,,,,,,,,,,,
game: 9,25.0,0.0,0.0,14.28571428571429,29.411764705882348,31.57894736842105,44.44444444444444,,,,,,,,,,,
game: 10,0.0,0.0,14.28571428571429,14.28571428571429,19.999999999999996,18.181818181818176,29.411764705882348,45.945945945945944,52.38095238095239,,,,,,,,,
game: 11,25.0,0.0,0.0,16.666666666666664,14.28571428571429,12.5,25.0,26.66666666666667,51.72413793103448,50.0,19.999999999999996,,,,,,,
game: 12,0.0,0.0,19.999999999999996,16.666666666666664,14.28571428571429,23.076923076923073,27.27272727272727,30.000000000000004,,,,,,,,,,
game: 13,19.999999999999996,0.0,0.0,27.27272727272727,14.28571428571429,28.57142857142857,31.25,,,,,,,,,,,
game: 14,0.0,0.0,16.666666666666664,0.0,23.076923076923073,23.076923076923073,31.57894736842105,33.333333333333336,35.0,27.77777777777778,55.172413793103445,,,,,,,
game: 15,0.0,0.0,0.0,14.28571428571429,12.5,22.22222222222222,27.77777777777778,30.434782608695656,31.428571428571427,37.03703703703704,,,,,,,,
game: 16,0.0,0.0,0.0,12.5,23.529411764705888,43.24324324324324,42.85714285714286,27.27272727272727,33.333333333333336,55.172413793103445,,,,,,,,
game: 17,19.999999999999996,0.0,0.0,0.0,25.0,44.44444444444444,28.57142857142857,27.27272727272727,,,,,,,,,,
game: 18,0.0,0.0,12.5,11.111111111111116,23.076923076923073,27.27272727272727,45.945945945945944,33.333333333333336,39.28571428571429,,,,,,,,,
game: 19,19.999999999999996,0.0,0.0,16.666666666666664,22.22222222222222,15.384615384615385,25.0,,,,,,,,,,,
game: 20,0.0,0.0,0.0,27.27272727272727,25.0,19.999999999999996,31.25,27.27272727272727,,,,,,,,,,
game: 21,0.0,0.0,16.666666666666664,14.28571428571429,18.181818181818176,27.77777777777778,33.333333333333336,,,,,,,,,,,
game: 22,0.0,0.0,16.666666666666664,27.27272727272727,23.076923076923073,21.42857142857143,39.473684210526315,36.0,68.13186813186813,,,,,,,,,
game: 23,25.0,0.0,0.0,0.0,11.111111111111116,19.999999999999996,25.0,,,,,,,,,,,
