,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12
game: 26,0.0,0.0,0.0,11.111111111111116,41.17647058823529,45.945945945945944,52.727272727272734,33.333333333333336,39.13043478260869,30.555555555555557,,,
game: 27,19.999999999999996,27.27272727272727,14.28571428571429,42.307692307692314,39.39393939393939,47.945205479452056,26.923076923076927,56.09756097560976,50.0,50.0,,,
game: 28,0.0,0.0,19.999999999999996,14.28571428571429,44.99999999999999,64.19753086419753,27.77777777777778,36.8421052631579,25.0,,,,
game: 29,18.181818181818176,36.36363636363637,44.44444444444444,18.181818181818176,48.78048780487805,23.529411764705888,41.379310344827594,53.125,33.333333333333336,,,,
game: 30,0.0,0.0,16.666666666666664,14.28571428571429,31.25,43.99999999999999,31.25,27.27272727272727,55.55555555555556,39.28571428571429,,,
game: 31,0.0,0.0,14.28571428571429,19.999999999999996,33.333333333333336,46.15384615384615,27.27272727272727,60.0,69.23076923076923,37.5,19.999999999999996,19.999999999999996,
game: 32,0.0,0.0,0.0,16.666666666666664,23.076923076923073,39.473684210526315,32.14285714285714,37.142857142857146,19.999999999999996,30.000000000000004,,,
game: 33,0.0,0.0,0.0,0.0,14.28571428571429,47.5,52.702702702702695,31.25,38.46153846153846,28.57142857142857,30.76923076923077,,
game: 34,0.0,16.666666666666664,23.076923076923073,26.66666666666667,21.052631578947366,26.315789473684216,46.93877551020408,40.0,51.42857142857142,69.23076923076923,50.0,50.0,
game: 35,0.0,25.0,21.42857142857143,40.0,48.78048780487805,19.999999999999996,40.54054054054054,31.57894736842105,50.0,,,,
game: 36,0.0,0.0,0.0,11.111111111111116,23.076923076923073,28.57142857142857,53.84615384615385,39.53488372093024,54.54545454545454,56.09756097560976,,,
game: 37,0.0,0.0,25.0,43.58974358974359,37.5,50.60240963855422,46.93877551020408,66.27906976744187,50.0,,,,
game: 38,0.0,0.0,14.28571428571429,23.076923076923073,16.666666666666664,0.0,27.27272727272727,55.55555555555556,75.38461538461539,50.0,50.0,37.5,
game: 39,0.0,25.0,12.5,12.5,25.0,52.32558139534884,56.00000000000001,30.000000000000004,,,,,
game: 40,0.0,0.0,12.5,16.666666666666664,51.162790697674424,31.25,27.27272727272727,,,,,,
game: 41,0.0,18.181818181818176,40.0,28.57142857142857,14.28571428571429,12.5,26.66666666666667,50.0,56.09756097560976,56.09756097560976,65.71428571428571,,
game: 42,0.0,0.0,0.0,23.529411764705888,29.411764705882348,47.05882352941176,54.28571428571429,19.999999999999996,19.999999999999996,,,,
game: 43,0.0,30.434782608695656,12.5,18.75,27.27272727272727,26.315789473684216,45.45454545454546,33.333333333333336,51.72413793103448,19.999999999999996,19.999999999999996,37.5,
game: 44,0.0,16.666666666666664,16.666666666666664,11.111111111111116,14.28571428571429,27.27272727272727,25.0,,,,,,
game: 45,0.0,27.27272727272727,42.10526315789473,51.21951219512195,70.58823529411764,22.22222222222222,30.76923076923077,47.82608695652174,,,,,
