,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16
game: 31,19.999999999999996,0.0,0.0,14.28571428571429,27.27272727272727,27.27272727272727,45.833333333333336,42.85714285714286,19.999999999999996,19.999999999999996,50.0,50.0,,,,,
game: 32,0.0,0.0,0.0,0.0,14.28571428571429,0.0,30.434782608695656,35.0,48.14814814814815,30.000000000000004,50.0,50.0,,,,,
game: 33,19.999999999999996,27.27272727272727,0.0,16.666666666666664,19.999999999999996,19.999999999999996,25.0,50.0,42.85714285714286,69.23076923076923,19.999999999999996,,,,,,
game: 34,0.0,0.0,0.0,0.0,25.0,14.28571428571429,14.28571428571429,,,,,,,,,,
game: 35,19.999999999999996,36.36363636363637,50.877192982456144,25.0,0.0,12.5,28.57142857142857,27.27272727272727,,,,,,,,,
game: 36,0.0,0.0,14.28571428571429,8.333333333333337,14.28571428571429,33.333333333333336,,,,,,,,,,,
game: 37,0.0,25.0,0.0,16.666666666666664,31.57894736842105,30.952380952380953,25.0,46.666666666666664,55.172413793103445,,,,,,,,
game: 38,0.0,0.0,0.0,16.666666666666664,12.5,40.74074074074075,38.23529411764706,44.44444444444444,48.14814814814815,51.42857142857142,25.0,50.0,19.999999999999996,50.0,,,
game: 39,19.999999999999996,12.5,0.0,0.0,25.0,0.0,,,,,,,,,,,
game: 40,0.0,0.0,0.0,14.28571428571429,36.8421052631579,18.181818181818176,16.666666666666664,30.000000000000004,30.000000000000004,,,,,,,,
game: 41,0.0,0.0,0.0,27.27272727272727,0.0,12.5,29.411764705882348,34.78260869565217,53.125,51.72413793103448,50.0,19.999999999999996,37.5,19.999999999999996,50.0,37.5,19.999999999999996
game: 42,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,29.411764705882348,,,,,,,,,,
game: 43,19.999999999999996,0.0,12.5,23.529411764705888,42.42424242424242,33.333333333333336,44.827586206896555,,,,,,,,,,
game: 44,0.0,0.0,0.0,14.28571428571429,12.5,34.48275862068966,46.875,25.0,19.999999999999996,,,,,,,,
game: 45,19.999999999999996,0.0,0.0,0.0,14.28571428571429,23.076923076923073,50.98039215686274,54.761904761904766,,,,,,,,,
game: 46,0.0,0.0,16.666666666666664,14.28571428571429,16.666666666666664,19.999999999999996,31.25,,,,,,,,,,
game: 47,19.999999999999996,0.0,0.0,16.666666666666664,14.28571428571429,23.076923076923073,40.74074074074075,44.18604651162791,,,,,,,,,
game: 48,0.0,0.0,19.999999999999996,0.0,25.0,19.999999999999996,33.333333333333336,30.76923076923077,,,,,,,,,
game: 49,25.0,0.0,0.0,0.0,12.5,18.75,38.095238095238095,42.85714285714286,,,,,,,,,
game: 50,0.0,0.0,0.0,9.090909090909093,25.0,37.5,26.66666666666667,50.0,50.0,30.000000000000004,19.999999999999996,50.0,,,,,
game: 51,19.999999999999996,27.27272727272727,25.0,47.36842105263158,52.63157894736843,12.5,,,,,,,,,,,
game: 52,0.0,0.0,0.0,19.999999999999996,0.0,12.5,31.25,42.85714285714286,30.000000000000004,,,,,,,,
game: 53,0.0,0.0,14.28571428571429,22.22222222222222,23.076923076923073,,,,,,,,,,,,
game: 54,0.0,0.0,0.0,30.000000000000004,14.28571428571429,44.44444444444444,22.22222222222222,33.333333333333336,50.0,55.55555555555556,26.66666666666667,35.71428571428571,,,,,
game: 55,25.0,0.0,16.666666666666664,19.999999999999996,16.666666666666664,15.789473684210531,36.36363636363637,27.27272727272727,51.72413793103448,,,,,,,,
game: 56,0.0,0.0,0.0,16.666666666666664,14.28571428571429,19.999999999999996,31.25,57.14285714285714,55.172413793103445,30.000000000000004,,,,,,,
game: 57,0.0,27.27272727272727,0.0,0.0,0.0,14.28571428571429,31.25,,,,,,,,,,
