,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17
game: 0,87.4985179901123,86.86656522750854,90.91742515563965,89.5080554485321,88.2535810470581,87.74226021766663,69.92771863937378,71.78823328018188,52.8807487487793,43.74678134918213,29.78529119491577,31.559404373168945,22.642254114151,15.554587364196777,22.82469892501831,,,
game: 1,90.817955493927,89.0024356842041,90.50802230834961,93.0178427696228,92.0118362903595,84.10739827156067,63.11499357223511,49.798418045043945,27.01278281211853,,,,,,,,,
game: 2,87.72593903541565,81.70946002006531,76.52747392654419,72.59094095230103,69.39228534698486,52.7713942527771,48.45323896408081,24.580921411514282,21.78354573249817,,,,,,,,,
game: 3,103.71931910514832,103.23774933815002,93.17689347267151,77.34630942344666,64.9367687702179,66.37326502799988,57.733845233917236,60.951894760131836,55.19198441505432,50.59150433540344,30.321363925933838,8.717508554458618,,,,,,
game: 4,100.385080575943,99.81996583938599,98.23178434371948,100.01727342605591,95.68812918663025,90.94353365898132,75.05739140510559,55.143080949783325,54.33270740509033,39.73705196380615,23.474299430847168,,,,,,,
game: 5,97.42311072349548,95.71237683296204,92.29604053497314,78.09632778167725,53.056580543518066,44.95378756523132,45.595237493515015,40.37832021713257,30.782593488693237,18.931812286376953,,,,,,,,
game: 6,99.97796773910522,99.99611115455627,101.63668656349182,97.10677433013916,93.2188172340393,86.19375514984131,79.4783923625946,59.15253400802612,54.0099356174469,36.16813778877258,22.879401206970215,,,,,,,
game: 7,81.40301823616028,71.90747404098511,60.265897274017334,43.9638729095459,57.89445495605469,41.250248193740845,44.21026873588562,38.09280490875244,43.165600299835205,28.117530822753906,,,,,,,,
game: 8,75.13773798942566,67.66571235656738,65.87595725059509,64.25254559516907,60.350367307662964,39.38013219833374,28.229028940200806,,,,,,,,,,,
game: 9,94.70828318595886,92.60569262504578,96.69141030311584,99.80156350135803,83.83587431907654,73.30241894721985,64.77355933189392,62.77103066444397,37.20552897453308,28.094910383224487,23.23244595527649,,,,,,,
game: 10,82.65553092956543,69.119868516922,74.18223595619202,65.5256187915802,65.18083596229553,61.789902448654175,62.20829725265503,54.56884455680847,38.33254289627075,50.64062762260437,55.17193412780762,47.48947262763977,39.79199433326721,34.53255748748779,,,,
game: 11,86.45679640769958,85.19346690177917,88.02953553199768,82.03706121444702,73.82825517654419,68.83655142784119,53.61426115036011,24.223004817962646,,,,,,,,,,
game: 12,72.96148371696472,69.48643445968628,61.37130045890808,60.510035037994385,48.47396230697632,36.128825426101685,35.853209257125854,39.94116020202637,,,,,,,,,,
game: 13,83.9467351436615,88.28752589225769,87.99733185768127,91.18752360343933,90.03043127059937,83.64816880226135,71.27256226539612,71.05509209632874,58.9822142124176,37.025360107421875,26.004563093185425,,,,,,,
game: 14,83.99382638931274,81.596750497818,78.72938370704651,85.45764207839966,78.26074266433716,70.25588345527649,68.16410827636719,51.72339129447937,63.00534725189209,37.93348264694214,,,,,,,,
game: 15,90.44523930549622,90.04899215698242,86.1258053779602,79.82222366333008,68.97443222999573,60.6790087223053,46.091299533843994,43.489420890808105,44.334203243255615,38.94182896614075,32.08147215843201,19.61370849609375,20.842814683914185,,,,,
game: 16,75.5795533657074,75.94085907936096,68.57907509803772,46.211097717285156,55.87464761734009,52.75081014633179,55.16729259490967,44.281267166137695,32.44662809371948,,,,,,,,,
game: 17,69.44358396530151,67.29474782943726,79.28798913955688,77.67712879180908,66.59773755073547,69.89139485359192,64.92932939529419,66.97385668754578,48.57452917098999,48.79153370857239,34.89766240119934,34.86529541015625,32.336039543151855,30.26686668395996,19.982080459594727,15.992587327957153,19.707296133041382,11.125648021697998
game: 18,105.43448734283447,107.05566596984863,112.55765199661255,97.26378154754639,94.90865802764893,94.52988600730896,94.19346690177917,79.99921560287476,81.04233717918396,60.95508885383606,56.37212538719177,45.58584237098694,31.49672245979309,,,,,
game: 19,103.91095185279846,96.33497262001038,95.72744250297546,88.67290353775024,78.54184222221375,78.66205835342407,87.33396506309509,79.4598388671875,82.74606013298035,66.54394769668579,54.59353590011597,35.59053421020508,22.86257314682007,,,,,
