,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23
game: 17,0.0,9.090909090909093,12.5,50.0,12.5,73.1958762886598,29.411764705882348,68.25396825396825,68.86792452830188,33.333333333333336,27.77777777777778,33.333333333333336,,,,,,,,,,,,
game: 18,0.0,0.0,12.5,0.0,39.13043478260869,15.384615384615385,63.309352517985616,77.06766917293233,56.71641791044777,59.42028985507246,70.46632124352332,75.43859649122807,56.09756097560976,,,,,,,,,,,
game: 19,0.0,0.0,14.28571428571429,21.42857142857143,38.095238095238095,14.28571428571429,27.27272727272727,41.860465116279066,46.875,50.0,56.98924731182795,30.000000000000004,39.13043478260869,50.0,19.999999999999996,19.999999999999996,19.999999999999996,,,,,,,
game: 20,0.0,0.0,26.66666666666667,27.27272727272727,47.82608695652174,58.18181818181818,27.27272727272727,36.0,56.896551724137936,54.385964912280706,78.83435582822086,,,,,,,,,,,,,
game: 21,0.0,25.0,47.36842105263158,14.28571428571429,14.28571428571429,28.57142857142857,52.63157894736843,58.51063829787234,30.000000000000004,58.92857142857143,26.66666666666667,48.14814814814815,30.000000000000004,,,,,,,,,,,
game: 22,0.0,0.0,25.0,31.818181818181824,18.181818181818176,43.333333333333336,56.92307692307692,67.04545454545455,47.61904761904761,25.0,51.72413793103448,52.63157894736843,25.0,,,,,,,,,,,
game: 23,37.5,0.0,8.333333333333337,29.411764705882348,31.57894736842105,27.27272727272727,41.666666666666664,61.68831168831168,60.0,46.875,27.27272727272727,30.76923076923077,47.61904761904761,69.23076923076923,19.999999999999996,,,,,,,,,
game: 24,0.0,0.0,0.0,0.0,16.666666666666664,12.5,25.0,65.89595375722543,41.52542372881356,48.275862068965516,69.23076923076923,57.49999999999999,,,,,,,,,,,,
game: 25,0.0,12.5,23.33333333333333,40.0,41.666666666666664,23.076923076923073,25.0,26.66666666666667,46.51162790697675,47.22222222222222,55.00000000000001,50.0,72.41379310344827,50.0,50.0,69.23076923076923,,,,,,,,
game: 26,0.0,0.0,47.36842105263158,29.411764705882348,28.57142857142857,15.384615384615385,40.0,43.39622641509434,33.333333333333336,52.63157894736843,,,,,,,,,,,,,,
game: 27,0.0,0.0,0.0,45.09803921568627,49.122807017543856,68.5483870967742,82.18801539307312,56.25,50.0,25.0,19.999999999999996,77.77777777777779,43.13725490196079,38.46153846153846,48.14814814814815,,,,,,,,,
game: 28,0.0,0.0,0.0,44.11764705882353,19.999999999999996,45.833333333333336,16.666666666666664,22.22222222222222,47.61904761904761,,,,,,,,,,,,,,,
game: 29,0.0,0.0,11.111111111111116,16.666666666666664,33.333333333333336,45.410628019323674,40.0,57.89473684210527,59.25925925925925,31.999999999999996,30.000000000000004,28.57142857142857,42.85714285714286,25.0,25.0,,,,,,,,,
game: 30,0.0,0.0,0.0,42.85714285714286,40.0,55.38461538461539,54.83870967741935,25.0,61.627906976744185,68.93203883495146,,,,,,,,,,,,,,
game: 31,0.0,12.5,18.181818181818176,31.818181818181824,40.0,25.0,28.57142857142857,25.0,,,,,,,,,,,,,,,,
game: 32,0.0,0.0,18.181818181818176,39.39393939393939,40.90909090909091,18.181818181818176,22.22222222222222,27.27272727272727,50.0,72.93447293447292,33.333333333333336,84.66257668711657,79.67032967032968,,,,,,,,,,,
game: 33,0.0,0.0,0.0,14.28571428571429,12.5,36.0,60.0,21.42857142857143,45.833333333333336,30.76923076923077,38.095238095238095,,,,,,,,,,,,,
game: 34,0.0,0.0,18.181818181818176,26.315789473684216,61.58940397350994,73.58490566037736,62.96296296296296,68.83116883116884,79.62085308056872,19.999999999999996,19.999999999999996,19.999999999999996,,,,,,,,,,,,
game: 35,19.999999999999996,12.5,18.181818181818176,31.57894736842105,0.0,22.22222222222222,30.76923076923077,47.16981132075472,53.84615384615385,64.39790575916231,45.45454545454546,30.000000000000004,70.27027027027026,37.5,19.999999999999996,19.999999999999996,19.999999999999996,,,,,,,
game: 36,0.0,18.181818181818176,19.999999999999996,11.111111111111116,34.61538461538461,68.66666666666667,59.036144578313255,60.204081632653065,75.37313432835822,91.76365264100268,85.16624040920716,25.0,30.000000000000004,19.999999999999996,19.999999999999996,38.095238095238095,,,,,,,,
game: 37,0.0,22.22222222222222,0.0,16.666666666666664,16.666666666666664,16.666666666666664,29.268292682926834,42.85714285714286,46.666666666666664,47.82608695652174,47.61904761904761,50.0,,,,,,,,,,,,
game: 38,0.0,0.0,0.0,18.181818181818176,0.0,25.0,46.34146341463414,35.0,27.27272727272727,51.72413793103448,,,,,,,,,,,,,,
game: 39,37.5,27.27272727272727,53.42465753424658,27.27272727272727,33.333333333333336,52.85714285714286,65.26315789473685,67.68292682926828,52.94117647058824,47.945205479452056,55.55555555555556,48.14814814814815,30.000000000000004,37.5,,,,,,,,,,
game: 40,0.0,25.0,0.0,23.076923076923073,25.0,23.529411764705888,52.63157894736843,44.11764705882353,25.0,,,,,,,,,,,,,,,
game: 41,0.0,0.0,19.999999999999996,30.76923076923077,25.0,32.14285714285714,30.76923076923077,43.75,61.37339055793991,25.0,27.27272727272727,30.76923076923077,77.36842105263158,47.61904761904761,47.61904761904761,69.76744186046511,78.83597883597884,46.875,71.42857142857143,,,,,
